runtime_sequence,source_row_index,source_id,feature_group_hex,attack_cat,label
4837,151950,151951,a9e780688c38a591,Generic,1
4838,39363,39364,4032fed6d2509a4b,Normal,0
4839,24858,24859,01f463c9ef79d18e,Normal,0
4840,7642,7643,5c1408145f8ce591,Normal,0
4841,166921,166922,9c4f8954e22a48e3,Reconnaissance,1
4842,45174,45175,7c05c659d801267b,Normal,0
4843,67658,67659,53b8f237abe561d9,DoS,1
4844,91214,91215,7e9525edf977871a,Normal,0
4845,83228,83229,3c5149be06ddddb1,Exploits,1
4846,18785,18786,87d506b1b1186b3f,Normal,0
4847,163114,163115,3a6dd8c478c6c7cd,Generic,1
4848,120826,120827,08ffffd66cb6256d,Exploits,1
4849,87633,87634,732611464f16bf21,Exploits,1
4850,61913,61914,15b53919f0841a6d,Fuzzers,1
4851,7256,7257,b621891aca73d98b,Normal,0
4852,173067,173068,89133b2ce9e2ab60,Generic,1
4853,50512,50513,57178cfde1959407,Fuzzers,1
4854,140930,140931,cb8c02718e69cd40,Generic,1
4855,150104,150105,6183751acc50248a,Generic,1
4856,37061,37062,0c93f42dc189d52d,Normal,0
4857,74088,74089,8271ca48c7b92f08,Exploits,1
4858,43946,43947,58ea9bec0bed653f,Normal,0
4859,21698,21699,f3b2e1a6543fdb8b,Normal,0
4860,31420,31421,15e4ee759c950e93,Normal,0
4861,131160,131161,cb8c02718e69cd40,Generic,1
4862,107905,107906,1859bd894d9963dc,Exploits,1
4863,57760,57761,0927b68524cda00c,Exploits,1
4864,127710,127711,4500a00d77fb8bdf,Generic,1
4865,170060,170061,34d5055c694a2e1a,Generic,1
4866,133036,133037,784ce28c34c55a06,Generic,1
4867,129694,129695,1d76401593b9e23a,Generic,1
4868,62647,62648,7259b57ea44a77d3,DoS,1
4869,78936,78937,5f6458f719c884f7,Reconnaissance,1
4870,82126,82127,7d5815a85e35cd2d,Exploits,1
4871,16655,16656,09ea70266639aab9,Normal,0
4872,116730,116731,2afa727a2e1c4481,Exploits,1
4873,70022,70023,3fa388d09a81cb65,Exploits,1
4874,90042,90043,67f1c7a3314d651f,Exploits,1
4875,119969,119970,8314ea46144995bb,Generic,1
4876,88099,88100,d6dd333d5fc3cd49,Normal,0
4877,154172,154173,1533dc2dbb4f32fb,Fuzzers,1
4878,105291,105292,1e40087d811861c7,Normal,0
4879,462,463,651865d8d6919945,Normal,0
4880,86991,86992,2fc50f94d81c5ddf,Exploits,1
4881,91001,91002,46f14d90a3556942,Exploits,1
4882,61588,61589,2b10bd15b1e92681,Reconnaissance,1
4883,91671,91672,010232df72a32a61,Exploits,1
4884,81499,81500,c878325d4baaf7c2,Exploits,1
4885,174722,174723,76f2a1a828e69fe0,Generic,1
4886,54802,54803,c4a6135f50bce19f,Exploits,1
4887,122538,122539,d6b7fea0b7de30bb,Generic,1
4888,64708,64709,514e2771b8bf11a2,Fuzzers,1
4889,174933,174934,272f9f2cfb5ec451,Generic,1
4890,84346,84347,288ca7fc50c97a2e,Reconnaissance,1
4891,44941,44942,b4d659ea29a19c6d,Normal,0
4892,116493,116494,6e7bd37c78c76d8f,Exploits,1
4893,154029,154030,f8e5d22e1c2ee536,Exploits,1
4894,102250,102251,80776c9f5cd0065a,Exploits,1
4895,63749,63750,ed6e4a89e0fc5cce,Fuzzers,1
4896,64290,64291,76fdbad6326d0d40,Reconnaissance,1
4897,146283,146284,21db89cad678f644,DoS,1
4898,75024,75025,8cb0ac65a5e6517d,Exploits,1
4899,146426,146427,3603fa7e13ea4fb5,Generic,1
4900,104670,104671,477a71746216d1cf,Exploits,1
4901,81345,81346,37faa9fe22a3687c,Exploits,1
4902,167556,167557,a133466c1a26c47f,Fuzzers,1
4903,83953,83954,19f3543e32ee753b,Exploits,1
4904,89258,89259,72f4c318638cb952,Normal,0
4905,18996,18997,e7ef931f5fdec15d,Normal,0
4906,80836,80837,f895b9fe1fc9ad20,Analysis,1
4907,171483,171484,a112ca9559b30fd8,Generic,1
4908,72176,72177,28dfa2f22de02d47,Exploits,1
4909,105964,105965,44b419d4d0e6e6b4,DoS,1
4910,106656,106657,efe59a5af64f7b12,Exploits,1
4911,21576,21577,3e5e62ced7f3312f,Normal,0
4912,86267,86268,cfb06baec42eeed3,DoS,1
4913,33420,33421,e72982f07ea66603,Normal,0
4914,40527,40528,84104db89da67641,Normal,0
4915,68835,68836,3e3b2b5d7cda9712,DoS,1
4916,36908,36909,d67a7878fd6c8fe1,Normal,0
4917,139214,139215,6e2beeacdb7a010d,Generic,1
4918,8791,8792,acb2de19db7b0658,Normal,0
4919,11211,11212,7a243231c5218171,Normal,0
4920,173106,173107,d0ca6c51a1d7014b,Generic,1
4921,124949,124950,fee086f1e03cc30a,Generic,1
4922,85444,85445,cdd87d5131c39f08,Normal,0
4923,97604,97605,d10b7f4a6b02fb41,Reconnaissance,1
4924,11679,11680,41b3c74909480356,Normal,0
4925,141000,141001,5cc20432b7432240,Exploits,1
4926,117777,117778,84453bf30add5ca4,Exploits,1
4927,77974,77975,e74b98429c80ae57,Exploits,1
4928,84043,84044,5595630a66396e00,Exploits,1
4929,110857,110858,aa0c846945af287a,Fuzzers,1
4930,4164,4165,04f58a04fcc78e47,Normal,0
4931,159800,159801,ac4bbc55e3fec4d5,Generic,1
4932,6212,6213,8007b280d5d654a4,Normal,0
4933,23690,23691,09612ab9d6dd0259,Normal,0
4934,81538,81539,9c4f8954e22a48e3,Reconnaissance,1
4935,151923,151924,678dfec0ad46b6ba,Generic,1
4936,111577,111578,636416e3f0032d92,Exploits,1
4937,59805,59806,fe9227feb31dfcae,Exploits,1
4938,114525,114526,7031c7e83336f0cf,Fuzzers,1
4939,71860,71861,d37538ac7b14f8d6,Exploits,1
4940,128746,128747,c6018b2d4069df32,Generic,1
4941,79523,79524,0683196b979a3e9c,Exploits,1
4942,14668,14669,fbd004dcda412401,Normal,0
4943,102136,102137,0e48330fce76c0f8,Reconnaissance,1
4944,10688,10689,5dea5b9657117c3a,Normal,0
4945,18671,18672,3bcf17308eb0eaed,Normal,0
4946,131821,131822,cfe4b0b62180f7d3,Generic,1
4947,5101,5102,78564473879aaaab,Normal,0
4948,64758,64759,7f4d663d02086aca,Exploits,1
4949,115173,115174,6a575352e244f547,DoS,1
4950,132280,132281,1a3ae9654195c07d,Generic,1
4951,31963,31964,ad9e7c193635b32e,Normal,0
4952,99025,99026,3be618c36750ebdd,Exploits,1
4953,111381,111382,5e9adb7619542695,Backdoor,1
4954,152403,152404,066ec53af3ee8c16,Reconnaissance,1
4955,130733,130734,3db57c34492bc10a,Generic,1
4956,140067,140068,bb6b3509a9c307c8,Exploits,1
4957,38410,38411,aa9271f800b384f7,Normal,0
4958,172414,172415,0a1a0b81d6af480c,Exploits,1
4959,163605,163606,d5fc547c9d2c09f7,Generic,1
4960,30144,30145,6d0ba61032945b99,Normal,0
4961,100903,100904,129daaeab3d92856,Normal,0
4962,98830,98831,79074ef624ca02c7,Fuzzers,1
4963,72629,72630,befee808d2eff847,Fuzzers,1
4964,24454,24455,594666a22fa8c5f6,Normal,0
4965,10350,10351,5b2e093b6850ad95,Normal,0
4966,56913,56914,5ec48a2561e29e89,DoS,1
4967,40032,40033,5e45caf84aa3d85f,Normal,0
4968,43191,43192,4a9506ab7cc7dbe9,Normal,0
4969,100560,100561,293cd64b490109b7,Normal,0
4970,100011,100012,d4f90687335503f8,Normal,0
4971,59259,59260,4456369193256d01,Exploits,1
4972,79667,79668,e532e05509ee66ba,Exploits,1
4973,74270,74271,13a58e31872e072b,DoS,1
4974,138441,138442,af7ee06b5454185b,Generic,1
4975,131928,131929,57fb2ca79bee9220,Generic,1
4976,97859,97860,b3de7ce66d551873,DoS,1
4977,102831,102832,d7cdf83525c6e8ab,Exploits,1
4978,102762,102763,fa1fd37a1d219313,DoS,1
4979,69013,69014,a254d8a8ce9d23a5,Exploits,1
4980,45287,45288,de5d8b05b42c86d1,Normal,0
4981,151667,151668,6ae8f0931bfc7a5e,Generic,1
4982,110669,110670,964cd74411bc7f2c,Analysis,1
4983,68913,68914,57cdd9fc6601d198,Reconnaissance,1
4984,34443,34444,4c31f1b1028bfae6,Normal,0
4985,18166,18167,c72f0cf150029b0b,Normal,0
4986,122121,122122,3d767b6aacc770cd,Generic,1
4987,119725,119726,6021e06238646561,Generic,1
4988,37078,37079,553cdbf4fd2eabc8,Normal,0
4989,102066,102067,071d6d2653e36ed6,Normal,0
4990,165291,165292,bb6b3509a9c307c8,DoS,1
4991,17893,17894,64bf9cbb2f548def,Normal,0
4992,43448,43449,67abecefc109f2b3,Normal,0
4993,17219,17220,c6094b6f8a1e261f,Normal,0
4994,153179,153180,34d5055c694a2e1a,Generic,1
4995,81952,81953,18b10befc1e0aac8,Exploits,1
4996,157935,157936,42775522c01e442c,Generic,1
4997,3313,3314,4de3b23f35224d0c,Normal,0
4998,141029,141030,d6b7fea0b7de30bb,Generic,1
4999,146855,146856,cef45389aa419a22,Generic,1
5000,115938,115939,c09193ceb3e17fe4,Backdoor,1
5001,139357,139358,52166c6638412675,Generic,1
5002,30934,30935,96c07946bfbf6064,Normal,0
5003,140177,140178,2d28d129da2c5520,Generic,1
5004,57038,57039,478183b8eae8b11c,DoS,1
5005,104193,104194,a520dd4de85ba356,DoS,1
5006,138027,138028,890d3b8116362489,Generic,1
5007,23089,23090,04c1e0a21e819b5e,Normal,0
5008,131430,131431,f8782fed6fd30137,Generic,1
5009,95014,95015,f25523b1784fcf5d,Fuzzers,1
5010,69741,69742,89712b2f51454db5,Exploits,1
5011,23841,23842,83286321db99f80e,Normal,0
5012,68600,68601,14baaf66edf062dd,DoS,1
5013,64134,64135,2c667c74086cefca,Exploits,1
5014,77228,77229,51311d2fd00e53c6,Exploits,1
5015,152669,152670,20bd79cc327274d2,Fuzzers,1
5016,22256,22257,a22b419499a6d3e4,Normal,0
5017,414,415,f873ef4eb0bb3c38,Normal,0
5018,41989,41990,83a2a37e51b09c5d,Normal,0
5019,104014,104015,f48f779404839399,Fuzzers,1
5020,156576,156577,124a9c14b7f0ff8d,Exploits,1
5021,99231,99232,4b9479964e228abf,Exploits,1
5022,84271,84272,7aafae4fc8b12241,Exploits,1
5023,116697,116698,0bad55e2678245c3,Exploits,1
5024,109301,109302,f8c940b80ecd70c2,Normal,0
5025,114735,114736,d1bf211f58641a45,Normal,0
5026,124905,124906,555dba64a9a025fa,Reconnaissance,1
5027,66062,66063,d0e71f0b7e8213bb,DoS,1
5028,50332,50333,ee79b83a24c96dee,Fuzzers,1
5029,124487,124488,af9872c542f21a5d,Generic,1
5030,19699,19700,96ac070d31f8083b,Normal,0
5031,147772,147773,ef3bc653c879db32,Exploits,1
5032,55070,55071,45a8b550acafa96e,DoS,1
5033,18523,18524,b540749012322ad2,Normal,0
5034,74248,74249,7add927a034e4f21,Exploits,1
5035,24954,24955,b9587146f64fd3a4,Normal,0
5036,63824,63825,6b9ecf8cddc80c39,Fuzzers,1
5037,15616,15617,ee8bb1df6086ae4f,Normal,0
5038,102541,102542,a37d6dad3f95b84b,Normal,0
5039,64839,64840,df2fc1672f6f80ef,Fuzzers,1
5040,33109,33110,381736b5dcdb7e91,Normal,0
5041,58827,58828,5ec48a2561e29e89,Reconnaissance,1
5042,106542,106543,b30442b54d5d4d41,Exploits,1
5043,39038,39039,338b26eebbddb55c,Normal,0
5044,163347,163348,9c47b140de8f365b,Reconnaissance,1
5045,35275,35276,f5f28a56d972cb2a,Normal,0
5046,49049,49050,59a2a2e0e88371c0,Fuzzers,1
5047,105665,105666,9a57d5f6a728ce7a,Exploits,1
5048,52624,52625,a9f70961474288a0,Exploits,1
5049,23392,23393,6d90d9351f64d89c,Normal,0
5050,154939,154940,dcf35c1cbe75a471,Generic,1
5051,36919,36920,eaf9b648f429818a,Normal,0
5052,63364,63365,d2bf724b78031a89,Fuzzers,1
5053,75017,75018,33a421735e68e53c,Backdoor,1
5054,49836,49837,1cefb3bd2b6009a6,Backdoor,1
5055,100497,100498,4baafb96ccc5a64f,Exploits,1
5056,36520,36521,76333e7aae6bbef3,Normal,0
5057,66312,66313,c8a72f28644e8a72,DoS,1
5058,35770,35771,d189b7a72fa25761,Normal,0
5059,110222,110223,a16e75e909e324f5,Normal,0
5060,172316,172317,3a6dd8c478c6c7cd,Generic,1
5061,164159,164160,3a6dd8c478c6c7cd,Generic,1
5062,146777,146778,e5d4c603cc8d507b,Generic,1
5063,128032,128033,8c4fd910bb3cbeb7,Generic,1
5064,31261,31262,383b41a2e346cdaf,Normal,0
5065,85563,85564,f5dd95f9820f9e95,Exploits,1
5066,145501,145502,03feac75b5fe52fc,Generic,1
5067,48997,48998,f1837934ccc28edd,Fuzzers,1
5068,126554,126555,a7743ab0d38b815e,Generic,1
5069,60128,60129,8b62c4c1120ad03e,DoS,1
5070,156840,156841,c57283d347ba7d03,Generic,1
5071,50944,50945,34b652ebdf3615d1,Exploits,1
5072,19445,19446,7a31db2bd95685a1,Normal,0
5073,72277,72278,d27c8a347f844c2a,Exploits,1
5074,59393,59394,d309aae9f006dbb5,DoS,1
5075,10920,10921,ed1d4de7b8da91c9,Normal,0
5076,140287,140288,0b5ee2ff97cecfb2,Generic,1
5077,116277,116278,714185e9526ac75a,Shellcode,1
5078,2261,2262,e9f60609803219e2,Normal,0
5079,123226,123227,7d1523282b886253,Generic,1
5080,85392,85393,a480f7880373d704,Fuzzers,1
5081,84559,84560,8ac10d0776eb1801,Normal,0
5082,99926,99927,f676577837c8e672,Exploits,1
5083,105355,105356,90321abf2715fcce,Exploits,1
5084,148307,148308,503decd37b000209,Generic,1
5085,115428,115429,ccea0b485b49167b,Exploits,1
5086,6510,6511,e0fb8a08738eb09b,Normal,0
5087,55675,55676,9293f2e6c5fe0f4a,Exploits,1
5088,99955,99956,d580aa3d629af189,Fuzzers,1
5089,118154,118155,2f1d12690314d92c,Reconnaissance,1
5090,11830,11831,1bfe5c7493dfb3fd,Normal,0
5091,57668,57669,91ac964b6d4fbbf9,Exploits,1
5092,81311,81312,398149b9a91ad9d8,Fuzzers,1
5093,6197,6198,f852cb34bcaa5c8b,Normal,0
5094,131446,131447,19cd2e039a6ef1b8,Generic,1
5095,46872,46873,984597a4d2f15ae4,Normal,0
5096,24082,24083,5f70bcc021dd5fa7,Normal,0
5097,74458,74459,67c4341bbebdb32b,Fuzzers,1
5098,60986,60987,f85834647845ea29,Exploits,1
5099,54104,54105,acd4f025f2c3e4ed,Fuzzers,1
5100,152398,152399,50863c07e829fa69,Fuzzers,1
5101,169394,169395,f02d0f71024947a0,Generic,1
5102,143424,143425,6253cdf0f04b11ac,Generic,1
5103,163915,163916,f8782fed6fd30137,Generic,1
5104,50649,50650,20cab37d01e8b8e4,DoS,1
5105,22998,22999,f5b8846682428797,Normal,0
5106,63405,63406,a818fe71259b3dfd,Fuzzers,1
5107,105161,105162,7b5eabe35f1059e2,Fuzzers,1
5108,117669,117670,544de65314944b41,Exploits,1
5109,94773,94774,f2d502ce6ac9a626,Exploits,1
5110,16283,16284,526ae66e197fea0c,Normal,0
5111,119152,119153,31e59fc680576ea0,Generic,1
5112,133481,133482,019e9e11a189ae61,Generic,1
5113,139334,139335,f42f9ba38c8451d5,Generic,1
5114,164163,164164,a112ca9559b30fd8,Generic,1
5115,28926,28927,90adef47304b5c06,Normal,0
5116,167937,167938,f02d0f71024947a0,Generic,1
5117,129024,129025,bd9ea004bde13e51,Generic,1
5118,9449,9450,531fd6b66e2e09f5,Normal,0
5119,161022,161023,a56db53f304d604a,Generic,1
5120,159404,159405,08dce985792ad6f1,Generic,1
5121,172405,172406,0a1a0b81d6af480c,Analysis,1
5122,18678,18679,3fbfdf677a4f0db9,Normal,0
5123,114544,114545,97bc6e9258ef4f1b,DoS,1
5124,82954,82955,b211c616ccec2655,Normal,0
5125,21013,21014,d603bbbdbc51ccbf,Normal,0
5126,54833,54834,91ac964b6d4fbbf9,Exploits,1
5127,61423,61424,415fdb1dae87e16a,Fuzzers,1
5128,166998,166999,8c79193ac25119fd,Generic,1
5129,134456,134457,a7743ab0d38b815e,Generic,1
5130,77482,77483,fb42bb6a9a87e74c,Exploits,1
5131,113891,113892,7f1b5df3c7e94d45,Normal,0
5132,153103,153104,66a9471f36a86651,Generic,1
5133,50128,50129,0b208bcec94abbf8,Exploits,1
5134,106874,106875,489146c862c4d9b4,Exploits,1
5135,168475,168476,a112ca9559b30fd8,Generic,1
5136,1068,1069,5d6a87c3874708ee,Normal,0
5137,119859,119860,7952a23c4363a94b,DoS,1
5138,162923,162924,1dd27bbf54731f58,Generic,1
5139,14270,14271,815ac4962679fffa,Normal,0
5140,21751,21752,bab34ad3bc17795b,Normal,0
5141,15892,15893,ff9c785f06615608,Normal,0
5142,106859,106860,a419da224122596e,Normal,0
5143,156749,156750,47d23eba403b4ef0,Exploits,1
5144,32960,32961,c3f5881246f4f098,Normal,0
5145,99229,99230,7dbd5bac58719355,Exploits,1
5146,116552,116553,9d0ac9c8a5c81fb0,Exploits,1
5147,25289,25290,c8765cfcfe5ed83c,Normal,0
5148,15626,15627,7f6f0060d889b7d1,Normal,0
5149,41559,41560,77d576dc139bede6,Normal,0
5150,160192,160193,3d767b6aacc770cd,Generic,1
5151,47131,47132,7b6edfbd3e6fef05,Normal,0
5152,48302,48303,458782e1a395d756,Fuzzers,1
5153,139546,139547,4a434fa0d18d220e,Exploits,1
5154,174683,174684,42775522c01e442c,Generic,1
5155,74809,74810,efe59a5af64f7b12,Exploits,1
5156,132943,132944,c8a72f28644e8a72,Exploits,1
5157,63676,63677,1229bed27741bc0e,Fuzzers,1
5158,35840,35841,dc293b7d59fc2220,Normal,0
5159,7901,7902,b9061e2852a27c86,Normal,0
5160,35707,35708,05483edcefdf293a,Normal,0
5161,65825,65826,aee31d855538b03e,Exploits,1
5162,53364,53365,05e39f2149575cac,Exploits,1
5163,42117,42118,77f03d15cf60aee4,Normal,0
5164,1807,1808,8d1d3ff669857b58,Normal,0
5165,49482,49483,1901a83ab5c1f5d5,Fuzzers,1
5166,37362,37363,e54ea75129f106e2,Normal,0
5167,162745,162746,91544f0d958ffc53,Generic,1
5168,155029,155030,fea488592db57871,Generic,1
5169,19690,19691,372678f48ab744ce,Normal,0
5170,154438,154439,eaaa6b863ea5c840,DoS,1
5171,159016,159017,3a6dd8c478c6c7cd,Generic,1
5172,90347,90348,ad9933b53d306d60,Reconnaissance,1
5173,40173,40174,3545a95cddce4c60,Normal,0
5174,72514,72515,8ff02b4c17646d75,Normal,0
5175,140992,140993,64c1032aa61ae32d,Exploits,1
5176,36277,36278,67aa04fdd1ae26ab,Normal,0
5177,168598,168599,ad9933b53d306d60,Reconnaissance,1
5178,117699,117700,eb7f381f310fccb7,Fuzzers,1
5179,129953,129954,895e5aab8b0b47e1,Generic,1
5180,119136,119137,a7743ab0d38b815e,Generic,1
5181,163109,163110,b556a6d40ec20f40,Generic,1
5182,61512,61513,478431a56e169d32,Exploits,1
5183,9947,9948,8bd36a8a9f002578,Normal,0
5184,80053,80054,686cbe303469533f,Backdoor,1
5185,41874,41875,b547cc19eaf9eae7,Normal,0
5186,56457,56458,8499002bce6bb91e,DoS,1
5187,111214,111215,4102a82f271d9169,Normal,0
5188,41071,41072,e77d6d0c6db9f4e3,Normal,0
5189,57777,57778,6f5605b48158ca23,Reconnaissance,1
5190,6648,6649,4e8f6f4a3d304624,Normal,0
5191,108399,108400,f8c940b80ecd70c2,Normal,0
5192,22868,22869,0a749a14b1357930,Normal,0
5193,78446,78447,743d6d44be0edc10,Exploits,1
5194,37561,37562,cf63451178cda85f,Normal,0
5195,119391,119392,890d3b8116362489,Generic,1
5196,165215,165216,e5d4c603cc8d507b,Generic,1
5197,172526,172527,c8a72f28644e8a72,Fuzzers,1
5198,79117,79118,1526ddfeaf45f650,Exploits,1
5199,22768,22769,13bded225483cd74,Normal,0
5200,34766,34767,bd3741b99247872c,Normal,0
5201,66243,66244,9c4f8954e22a48e3,Reconnaissance,1
5202,151602,151603,d6b7fea0b7de30bb,Generic,1
5203,42560,42561,443c263319dbceaa,Normal,0
5204,140064,140065,0f28034b2a8eeb13,Shellcode,1
5205,40983,40984,670b22a4d6f3686c,Normal,0
5206,14479,14480,f0757627d0f857e4,Normal,0
5207,124980,124981,79285fddc3b180af,Generic,1
5208,130488,130489,03feac75b5fe52fc,Generic,1
5209,168911,168912,775a8629ba674718,Generic,1
5210,9721,9722,d73869ea3ce80920,Normal,0
5211,132946,132947,c18eb8bb19434d14,Generic,1
5212,119057,119058,ef9f1bb5691c95e8,Generic,1
5213,57264,57265,fe9227feb31dfcae,Exploits,1
5214,40040,40041,89bf5426108204eb,Normal,0
5215,104458,104459,3eb6433748dedd88,Fuzzers,1
5216,17190,17191,fe097533ee77f20d,Normal,0
5217,96378,96379,45f3cc2dfb8cce60,Exploits,1
5218,19682,19683,372678f48ab744ce,Normal,0
5219,86288,86289,77dfb1e0021c3cef,Exploits,1
5220,50411,50412,abbb6a01e7189801,Exploits,1
5221,117317,117318,36aa1027af17d05e,Generic,1
5222,107722,107723,2ab193810337c704,Reconnaissance,1
5223,21704,21705,0fe149755ba239b6,Normal,0
5224,143576,143577,3c6249c2269613d9,Generic,1
5225,100131,100132,dd835e00fbaa4481,Reconnaissance,1
5226,55063,55064,ec6e60f49df48b73,Fuzzers,1
5227,40141,40142,a1e9664437c18599,Normal,0
5228,47949,47950,e30500ce63a85551,Backdoor,1
5229,151866,151867,2747e265cd1cc553,Exploits,1
5230,134673,134674,7a8639ff5a0efc81,Generic,1
5231,158591,158592,9c4f8954e22a48e3,Reconnaissance,1
5232,118268,118269,8281ff423f0786d1,Fuzzers,1
5233,139054,139055,c082464fb22cefab,Generic,1
5234,25704,25705,0c0c8212a526a8d5,Normal,0
5235,107888,107889,1511f92e681e72b5,Exploits,1
5236,68531,68532,3421f95f097664a5,Exploits,1
5237,50562,50563,b70183713fcb92e9,Analysis,1
5238,65656,65657,9353daac34b855af,Exploits,1
5239,163671,163672,c4ffd79896facb03,Generic,1
5240,28732,28733,d2fdfef29a938a2c,Normal,0
5241,143674,143675,be57f44151f65f35,Generic,1
5242,68122,68123,13a58e31872e072b,Exploits,1
5243,170767,170768,59baa75cb4b774e8,Generic,1
5244,110469,110470,b5c669b964c43938,DoS,1
5245,164095,164096,46de4fadb236ad52,Exploits,1
5246,70254,70255,f43809bf82ed7b51,Fuzzers,1
5247,138054,138055,2d28d129da2c5520,Exploits,1
5248,175182,175183,3f62af94fac3f4b2,Exploits,1
5249,137570,137571,1ce333a4312cec6c,Generic,1
5250,90233,90234,8284a1875452fcd2,Exploits,1
5251,104823,104824,bd9a31845adb484d,DoS,1
5252,120753,120754,27666622884f1a50,Generic,1
5253,77986,77987,fc1935235985567a,Fuzzers,1
5254,15792,15793,5527634695002728,Normal,0
5255,114442,114443,eb262d93b5daf476,Exploits,1
5256,92089,92090,3cd508a16bf4cd1b,Exploits,1
5257,107325,107326,1d3028a302c56424,Normal,0
5258,14449,14450,b5c2c95f7b11dc40,Normal,0
5259,51176,51177,c9515b5a655035f0,Fuzzers,1
5260,99651,99652,477a71746216d1cf,DoS,1
5261,36524,36525,02b8060325fa058d,Normal,0
5262,131156,131157,9969dc27d9932740,Reconnaissance,1
5263,77406,77407,853570ce92d545a9,Fuzzers,1
5264,162268,162269,59e2c1fcf58f458e,Generic,1
5265,62754,62755,6a4865bf5c6cee06,Exploits,1
5266,130394,130395,87e9bed9f24e704e,Generic,1
5267,18261,18262,134d5d794465e469,Normal,0
5268,158492,158493,01c1d9d6e1b3504e,Generic,1
5269,103022,103023,11cb835591642bb2,DoS,1
5270,32594,32595,0bc06284a2325138,Normal,0
5271,73603,73604,76b6e80d6e07978a,Fuzzers,1
5272,155935,155936,46de4fadb236ad52,Exploits,1
5273,78156,78157,dfdec0e9dc3b6ce5,Reconnaissance,1
5274,111173,111174,f46bf9ccdde671ea,Normal,0
5275,129787,129788,201c999f28f21e45,Exploits,1
5276,13242,13243,357ceca3ba1c1272,Normal,0
5277,74505,74506,246753aeeee1182a,Normal,0
5278,115193,115194,9a350e821f83dbcf,Fuzzers,1
5279,136582,136583,0771e9aa1424a85e,Generic,1
5280,96076,96077,11f83241bc291c3e,DoS,1
5281,154374,154375,11519ee3e0fa6b70,Generic,1
5282,41264,41265,2fa785bc72865951,Normal,0
5283,99148,99149,8263414fd5fa9a8b,Exploits,1
5284,47698,47699,a8a5b63e0ab60e63,Normal,0
5285,38390,38391,08a6718d81f4bc1f,Normal,0
5286,121362,121363,7455afd5c510fdea,DoS,1
5287,60052,60053,3b8f23362b512f22,DoS,1
5288,55400,55401,3643c83ce44bcac9,Fuzzers,1
5289,108655,108656,1c32f9bdafdc6ffd,Fuzzers,1
5290,157849,157850,97e8b6440c81fa85,Generic,1
5291,157425,157426,07f175a5290bbeb1,Fuzzers,1
5292,30179,30180,5eab2c80bbdfb4a7,Normal,0
5293,81188,81189,5059a39ea976c920,Exploits,1
5294,133609,133610,87e9bed9f24e704e,Generic,1
5295,96879,96880,58ccb15a592f38d0,Reconnaissance,1
5296,132143,132144,c18eb8bb19434d14,Generic,1
5297,153337,153338,47af07c04529675d,Generic,1
5298,29324,29325,f93d3fefcd275b16,Normal,0
5299,28376,28377,b78ab0b54068ee0c,Normal,0
5300,95759,95760,ac3d0876550ff8da,Exploits,1
5301,66640,66641,47d664efcc6c932f,Reconnaissance,1
5302,3822,3823,a6319721dedf4f7b,Normal,0
5303,162339,162340,f956e7de797652f7,Exploits,1
5304,80624,80625,567d8735ee67191e,Exploits,1
5305,48531,48532,ac19d89065a0ac45,Fuzzers,1
5306,88012,88013,bd35aef2fd4f9d28,Normal,0
5307,81240,81241,87088489c22bcd4e,Reconnaissance,1
5308,8100,8101,654e5f67fea7961b,Normal,0
5309,91593,91594,7df29ce08495f1da,DoS,1
5310,161763,161764,af9d41b3ba51169d,Generic,1
5311,51108,51109,52d467619defa6b6,Fuzzers,1
5312,112009,112010,cf656feaca65a7f0,DoS,1
5313,74388,74389,f3df9859102e605c,Exploits,1
5314,98401,98402,c302a8830fd6ef46,Reconnaissance,1
5315,86617,86618,60de7f301d674d2f,Fuzzers,1
5316,19558,19559,8952aaa633e10e91,Normal,0
5317,32219,32220,93bb5df5eafc3838,Normal,0
5318,56984,56985,96cd421adba225e0,Exploits,1
5319,73854,73855,de39e62c895605b9,Reconnaissance,1
5320,1904,1905,7702ecfabb80fcce,Normal,0
5321,628,629,f77a2747dedda766,Normal,0
5322,87847,87848,53f16aa68f40aa07,Normal,0
5323,122393,122394,a0aacf4d5745b2d8,DoS,1
5324,34003,34004,94f37558320e3dd0,Normal,0
5325,94914,94915,9c4f8954e22a48e3,Reconnaissance,1
5326,62104,62105,d6d5876f1135ef41,Reconnaissance,1
5327,147610,147611,8ff67c50f00f5de5,Generic,1
5328,161351,161352,882c231e7a8f03ea,Fuzzers,1
5329,152368,152369,7e1cdac5f49edcb2,Generic,1
5330,140116,140117,3b7a45b891b6528f,Fuzzers,1
5331,12609,12610,f2f04e4d376d4d70,Normal,0
5332,37005,37006,0ee45517a1d7a3e6,Normal,0
5333,82203,82204,ae6b76935ebf7deb,Normal,0
5334,99716,99717,4763c380afdf5ae1,Reconnaissance,1
5335,11777,11778,d4de309f95651639,Normal,0
5336,53885,53886,7afbf89e4bd1f2c1,Exploits,1
5337,110816,110817,ab82ee763a6b68b4,Exploits,1
5338,19331,19332,2f499a3ba00e2cbb,Normal,0
5339,83774,83775,99e83c26539e943c,DoS,1
5340,82889,82890,32dc22accc34571b,Exploits,1
5341,131153,131154,a63bfba47a01b31a,Generic,1
5342,61395,61396,e9941561ec568d92,Shellcode,1
5343,141159,141160,3a6dd8c478c6c7cd,Generic,1
5344,99304,99305,6d9dd0f80f81421b,DoS,1
